,GPSTime,Imagef,Northing,Easting,Altitude,Site,Date,DateTime,Time,RH,AirTemp,Dewpoint_C,Leaf_Wet_Perc,Srad_mJ,Eto_mm,Absolute_RH_gm3,Specific_RH_gkg,STRD,STRD_Clearsky
305,112809.993,cam1-001-000305-0,7372209.5484262835,341892.4530741417,391.9528198242188,LetabaExclosure,2020-12-07,2020-12-07 09:20:09.993,09:20:09,73.18750875,25.556192441666667,20.38663890833333,0.0,3.9,0.7633610916666667,17.703277816666667,16.606722183333336,1497078.8098882274,1385427.6578197551
306,112811.327,cam1-001-000306-0,7372202.907103377,341900.9549723334,391.9967956542969,LetabaExclosure,2020-12-07,2020-12-07 09:20:11.327,09:20:11,73.18584125,25.55657411388889,20.38663520277778,0.0,3.9,0.7633647972222223,17.703270405555557,16.606729594444445,1497086.6462055391,1385433.6030597785
307,112813.329,cam1-001-000307-0,7372193.188394807,341913.5672382057,392.1463317871094,LetabaExclosure,2020-12-07,2020-12-07 09:20:13.329,09:20:13,73.18333875,25.557146908333333,20.386629641666666,0.0,3.9,0.7633703583333333,17.703259283333335,16.606740716666668,1497098.4065558075,1385442.525376515
308,112815.331,cam1-001-000308-0,7372183.389232524,341926.0628092573,392.1630859375,LetabaExclosure,2020-12-07,2020-12-07 09:20:15.331,09:20:15,73.18083625,25.557719702777778,20.386624080555556,0.0,3.9,0.7633759194444445,17.703248161111112,16.60675183888889,1497110.1669060758,1385451.4476932518
309,112818.0,cam1-001-000309-0,7372170.14911579,341942.99928478955,392.2802429199219,LetabaExclosure,2020-12-07,2020-12-07 09:20:18.000,09:20:18,73.17750000000001,25.558483333333335,20.386616666666665,0.0,3.9,0.7633833333333333,17.703233333333333,16.60676666666667,1497125.8454149999,1385463.34263
310,112819.335,cam1-001-000310-0,7372163.60040978,341951.4539769992,392.349853515625,LetabaExclosure,2020-12-07,2020-12-07 09:20:19.335,09:20:19,73.17583125,25.55886529166667,20.386612958333334,0.0,3.9,0.7633870416666667,17.703225916666668,16.606774083333335,1497133.6876066125,1385469.292326725
311,112821.337,cam1-001-000311-0,7372153.607159493,341963.95170910616,392.3203430175781,LetabaExclosure,2020-12-07,2020-12-07 09:20:21.337,09:20:21,73.17332875000001,25.55943808611111,20.38660739722222,0.0,3.9,0.7633926027777778,17.703214794444445,16.606785205555557,1497145.4479568808,1385478.2146434616
312,112823.339,cam1-001-000312-0,7372143.782390688,341976.44399137003,392.1981201171875,LetabaExclosure,2020-12-07,2020-12-07 09:20:23.339,09:20:23,73.17082624999999,25.56001088055556,20.38660183611111,0.0,3.9,0.7633981638888889,17.703203672222223,16.60679632777778,1497157.2083071491,1385487.1369601984
313,112825.475,cam1-001-000313-0,7372133.087897187,341989.8931110921,391.927001953125,LetabaExclosure,2020-12-07,2020-12-07 09:20:25.475,09:20:25,73.16815625,25.560622013888892,20.386595902777778,0.0,3.9,0.7634040972222222,17.703191805555555,16.606808194444447,1497169.755813729,1385496.6564749584
314,112828.01,cam1-001-000314-0,7372120.360313504,342005.7964323434,391.8374633789063,LetabaExclosure,2020-12-07,2020-12-07 09:20:28.010,09:20:28,73.16498750000001,25.561347305555554,20.38658886111111,0.0,3.9,0.7634111388888889,17.70317772222222,16.60682227777778,1497184.6471663415,1385507.9542136833
315,112829.345,cam1-001-000315-0,7372113.683534424,342014.3251254783,391.8763427734375,LetabaExclosure,2020-12-07,2020-12-07 09:20:29.345,09:20:29,73.16331875,25.56172926388889,20.386585152777776,0.0,3.9,0.7634148472222222,17.703170305555556,16.606829694444446,1497192.4893579541,1385513.9039104085
316,112831.347,cam1-001-000316-0,7372103.749308729,342026.74851939594,391.967529296875,LetabaExclosure,2020-12-07,2020-12-07 09:20:31.347,09:20:31,73.16081625000001,25.56230205833333,20.386579591666667,0.0,3.9,0.7634204083333334,17.703159183333334,16.60684081666667,1497204.2497082225,1385522.826227145
317,112833.349,cam1-001-000317-0,7372094.016263744,342039.10631996416,392.1673278808594,LetabaExclosure,2020-12-07,2020-12-07 09:20:33.349,09:20:33,73.15831375,25.562874852777778,20.386574030555554,0.0,3.9,0.7634259694444444,17.70314806111111,16.60685193888889,1497216.0100584908,1385531.7485438818
318,112836.018,cam1-001-000318-0,7372080.829974789,342055.8972629696,392.3939514160156,LetabaExclosure,2020-12-07,2020-12-07 09:20:36.018,09:20:36,73.1549775,25.56363848333333,20.386566616666666,0.0,3.9,0.7634333833333333,17.703133233333336,16.606866766666666,1497231.6885674149,1385543.6434806301
319,112837.353,cam1-001-000319-0,7372074.301878821,342064.2671752107,392.49224853515625,LetabaExclosure,2020-12-07,2020-12-07 09:20:37.353,09:20:37,73.15330875,25.564020441666667,20.38656290833333,0.0,3.9,0.7634370916666667,17.703125816666667,16.606874183333336,1497239.5307590275,1385549.5931773551
320,112839.355,cam1-001-000320-0,7372064.602355829,342076.6433072825,392.6015625,LetabaExclosure,2020-12-07,2020-12-07 09:20:39.355,09:20:39,73.15080625,25.56459323611111,20.386557347222222,0.0,3.9,0.7634426527777778,17.703114694444444,16.606885305555558,1497251.2911092958,1385558.5154940917
321,112841.357,cam1-001-000321-0,7372054.822291164,342089.1083157479,392.5997314453125,LetabaExclosure,2020-12-07,2020-12-07 09:20:41.357,09:20:41,73.14830375,25.565166030555556,20.38655178611111,0.0,3.9,0.763448213888889,17.703103572222222,16.60689642777778,1497263.0514595641,1385567.4378108284
322,112843.492,cam1-001-000322-0,7372044.095097385,342102.43441067263,392.579345703125,LetabaExclosure,2020-12-07,2020-12-07 09:20:43.492,09:20:43,73.145635,25.56577687777778,20.386545855555557,0.0,3.9,0.7634541444444445,17.703091711111114,16.60690828888889,1497275.5930918432,1385576.9528688868
323,112846.028,cam1-001-000323-0,7372031.538224844,342118.23227911704,392.6172180175781,LetabaExclosure,2020-12-07,2020-12-07 09:20:46.028,09:20:46,73.142465,25.566502455555558,20.386538811111112,0.0,3.9,0.7634611888888889,17.703077622222224,16.606922377777778,1497290.4903187566,1385588.2550643133
324,112847.363,cam1-001-000324-0,7372024.904384907,342126.77195097733,392.7550659179688,LetabaExclosure,2020-12-07,2020-12-07 09:20:47.363,09:20:47,73.14079625000001,25.56688441388889,20.386535102777778,0.0,3.9,0.7634648972222222,17.703070205555555,16.606929794444447,1497298.3325103691,1385594.2047610383
325,112849.365,cam1-001-000325-0,7372015.050018707,342139.3978706984,392.9974365234375,LetabaExclosure,2020-12-07,2020-12-07 09:20:49.365,09:20:49,73.13829375,25.567457208333334,20.38652954166667,0.0,3.9,0.7634704583333334,17.703059083333333,16.60694091666667,1497310.0928606375,1385603.127077775
